ID Posla;Šifra KO;Ime KO;Občina;Številka stavbe;Številka dela stavbe;Interna oznaka oddanih prostorov;Naselje;Ulica;Hišna številka;Dodatek HŠ;Številka stanovanja ali poslovnega prostora;Vrsta oddanih prostorov;Opremljenost oddanih prostorov;Mikrolokacija oddanih prostorov;Izložba;Nakupovalni center;Površina oddanih prostorov;Površina oddanih prostorov enaka delu stavbe;Pogodbena najemnina posameznih oddanih prostorov;Opombe o oddanih prostorih;Leto izgradnje stavbe;Dejanska raba dela stavbe;Lega dela stavbe v stavbi;Število sob;Površina dela stavbe;Uporabna površina dela stavbe;Prostori dela stavbe;Uporabna površina oddanih prostorov;Gostinski vrt;Vključenost gostinskega vrta v najemnino;Površina gostinskega vrta
404101;2113;ZALOG;CERKLJE NA GORENJSKEM;224;1;;ZALOG PRI CERKLJAH;ZALOG PRI CERKLJAH;28;;1;9;1;2;;;200;;;;2013;1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem;pritličje;6;268,5;158,8; bivalni prostor | klet | odprta terasa, balkon, loža;158,8;1;1;20
404102;2119;ŠENČUR;ŠENČUR;1467;323;;ŠENČUR;POSLOVNA CONA A;2;;20;5;0;3;;;77,7;;;;2009;1230105 - prodajalna polizdelkov;nadstropje;;77,7;77,7; lokal, prodajalna;;;;
404103;2392;AJDOVŠČINA;AJDOVŠČINA;819;1;;AJDOVŠČINA;LOKAVŠKA CESTA;10;;;11;0;;;;18700;;;;1980;1251000 - Industrijski del stavbe neprimeren za uporabo;pritličje;;20906,1;20906,1; nedokončan prostor;;;;
404104;1730;MOSTE;LJUBLJANA;483;1;;LJUBLJANA;LETALIŠKA CESTA;3;;;9;0;1;;;217;;;;1960;1230101 - Nakupovalni center;pritličje;;1350;1150; lokal, prodajalna;;0;;
404106;2593;OLTRA;ANKARAN;284;21;SOBA;ANKARAN;REGENTOVA ULICA;2;;15;2;0;;;;17,5;;;;1969;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;1;17,5;17,5; bivalni prostor;17,5;;;
404107;680;TEZNO;MARIBOR;270;2;5/4;;;;;;11;0;;;;1000;;;;1920;1251001 - Industrijski del stavbe;pritličje;;22000;22000; proizvodni prostor;1000;;;
404108;2593;OLTRA;ANKARAN;284;24;SOBA;ANKARAN;REGENTOVA ULICA;2;;18;2;0;;;;18,5;;;;1969;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;1;18,5;17,5; bivalni prostor | odprta terasa, balkon, loža;17,5;;;
404109;2682;BRDO;LJUBLJANA;684;31;;LJUBLJANA;TEHNOLOŠKI PARK;20;;31;14;0;;;;23,3;;;;2007;1220301 - Poslovni prostori;nadstropje;;23,3;23,3; poslovni prostor;23,3;;;
404110;2593;OLTRA;ANKARAN;284;33;SOBA;ANKARAN;REGENTOVA ULICA;2;;27;2;0;;;;18,5;;;;1969;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;1;18,5;17,5; bivalni prostor | odprta terasa, balkon, loža;17,5;;;
404111;680;TEZNO;MARIBOR;270;2;3/2;;;;;;11;0;;;;1200;;;;1920;1251001 - Industrijski del stavbe;pritličje;;22000;22000; proizvodni prostor;;;;
404112;2593;OLTRA;ANKARAN;284;23;SOBA;ANKARAN;REGENTOVA ULICA;2;;17;2;0;;;;18,5;;;;1969;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;1;18,5;17,5; bivalni prostor | odprta terasa, balkon, loža;17,5;;;
404113;2682;BRDO;LJUBLJANA;673;345;;;;;;;3;0;;;;12;1;;;2007;1242002 - garaža v garažni hiši;klet;;12;12; garaža;;;;
404114;2593;OLTRA;ANKARAN;284;40;SOBA;ANKARAN;REGENTOVA ULICA;2;;34;2;0;;;;17,5;;;;1969;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;1;17,5;17,5; bivalni prostor;17,5;;;
404115;2304;NOVA GORICA;NOVA GORICA;2474;1;;Nova Gorica;Grčna;2;A;;1;1;;;;66,1;1;;;1962;1110003 - Stanovanje, ki se nahaja v vmesni vrstni hiši;pritličje;3;66,1;46; bivalni prostor | zaprta terasa, balkon, loža;;;;
404116;2593;OLTRA;ANKARAN;284;34;SOBA;ANKARAN;REGENTOVA ULICA;2;;28;2;0;;;;18,5;;;;1969;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;1;18,5;17,5; bivalni prostor | odprta terasa, balkon, loža;17,5;;;
404117;2593;OLTRA;ANKARAN;284;44;SOBA;ANKARAN;REGENTOVA ULICA;2;;38;2;0;;;;18,5;;;;1969;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;1;18,5;17,5; bivalni prostor | odprta terasa, balkon, loža;17,5;;;
404118;2593;OLTRA;ANKARAN;284;30;SOBA;ANKARAN;REGENTOVA ULICA;2;;24;2;0;;;;17,5;;;;1969;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;1;17,5;17,5; bivalni prostor;17,5;;;
404119;2392;AJDOVŠČINA;AJDOVŠČINA;541;6;prodajalna;AJDOVŠČINA;PREŠERNOVA ULICA;14;A;6;8;0;2;;;102,2;;;;1986;1230104 - Prodajalna;pritličje;;148,7;85; lokal, prodajalna;85;;;
404120;2593;OLTRA;ANKARAN;284;41;SOBA;ANKARAN;REGENTOVA ULICA;2;;35;2;0;;;;17,5;;;;1969;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;1;17,5;17,5; bivalni prostor;17,5;;;
404121;2682;BRDO;LJUBLJANA;671;39;;LJUBLJANA;TEHNOLOŠKI PARK;19;;39;5;0;3;;;28;;;;2007;1220301 - Poslovni prostori;nadstropje;;28;28; poslovni prostor;28;;;
404124;2631;PORTOROŽ;PIRAN;2012;1;;PORTOROŽ;STARA CESTA;12;A;1;16;1;;;;32;;;;1965;1121001 - Stanovanje v samostoječi stavbi z dvema stanovanjema;pritličje;2;32;22; bivalni prostor;22;;;
404133;2682;BRDO;LJUBLJANA;673;165;;;;;;;3;0;;;;12;;;;2007;1242002 - garaža v garažni hiši;klet;;12;12; garaža;12;;;
404134;1959;DOMŽALE;DOMŽALE;4323;24;1959-4323-24;DOMŽALE;LJUBLJANSKA CESTA;90;;24;2;1;;;;49,3;;;;1991;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;1;49,3;41,4; bivalni prostor | klet | odprta terasa, balkon, loža;41,35;;;
404135;2002;VRHNIKA;VRHNIKA;644;51;avla;VRHNIKA;ROBOVA CESTA;6;;51;15;0;;;;8;;;;1995;13 - Skupna raba;;;354,5;0; skupni komunikacijski prostor;;;;
404136;2002;VRHNIKA;VRHNIKA;644;51;avla;VRHNIKA;ROBOVA CESTA;6;;51;15;0;;;;8;;;;1995;13 - Skupna raba;;;354,5;0; skupni komunikacijski prostor;;;;
404137;2682;BRDO;LJUBLJANA;669;18;;LJUBLJANA;TEHNOLOŠKI PARK;24;;18;5;0;3;;;71,4;;;;2007;1220301 - Poslovni prostori;nadstropje;;71,4;71,4; poslovni prostor;71,4;;;
404139;2682;BRDO;LJUBLJANA;693;87;;;;;;;3;0;;;;12,5;;;;2008;1242002 - garaža v garažni hiši;klet;;12,5;12,5; garaža;;;;
404140;2682;BRDO;LJUBLJANA;673;50;;;;;;;3;0;;;;18,3;;;;2007;1242002 - garaža v garažni hiši;klet;;18,3;18,3; garaža;18,3;;;
404140;2682;BRDO;LJUBLJANA;671;32;;LJUBLJANA;TEHNOLOŠKI PARK;19;;32;5;0;3;;;53,6;;;;2007;1220301 - Poslovni prostori;nadstropje;;53,6;53,6; poslovni prostor;;;;
404140;2682;BRDO;LJUBLJANA;671;33;;LJUBLJANA;TEHNOLOŠKI PARK;19;;33;5;0;3;;;51,8;;;;2007;1220301 - Poslovni prostori;nadstropje;;51,8;51,8; poslovni prostor;;;;
404140;2682;BRDO;LJUBLJANA;671;34;;LJUBLJANA;TEHNOLOŠKI PARK;19;;34;5;0;3;;;51,8;;;;2007;1220301 - Poslovni prostori;nadstropje;;51,8;51,8; poslovni prostor;;;;
404140;2682;BRDO;LJUBLJANA;671;35;;LJUBLJANA;TEHNOLOŠKI PARK;19;;35;5;0;3;;;103,8;;;;2007;1220301 - Poslovni prostori;nadstropje;;103,8;103,8; poslovni prostor;;;;
404140;2682;BRDO;LJUBLJANA;673;133;;;;;;;3;0;;;;12;;;;2007;1242002 - garaža v garažni hiši;klet;;12;12; garaža;;;;
404140;2682;BRDO;LJUBLJANA;673;132;;;;;;;3;0;;;;12;;;;2007;1242002 - garaža v garažni hiši;klet;;12;12; garaža;;;;
404140;2682;BRDO;LJUBLJANA;673;130;;;;;;;3;0;;;;12;;;;2007;1242002 - garaža v garažni hiši;klet;;12;12; garaža;;;;
404140;2682;BRDO;LJUBLJANA;673;131;;;;;;;3;0;;;;12;;;;2007;1242002 - garaža v garažni hiši;klet;;12;12; garaža;;;;
404140;2682;BRDO;LJUBLJANA;673;129;;;;;;;3;0;;;;12;;;;2007;1242002 - garaža v garažni hiši;klet;;12;12; garaža;;;;
404140;2682;BRDO;LJUBLJANA;673;164;;;;;;;3;0;;;;12;;;;2007;1242002 - garaža v garažni hiši;klet;;12;12; garaža;;;;
404140;2682;BRDO;LJUBLJANA;673;47;;;;;;;3;0;;;;12;;;;2007;1242002 - garaža v garažni hiši;klet;;12;12; garaža;;;;
404140;2682;BRDO;LJUBLJANA;673;45;;;;;;;3;0;;;;12;;;;2007;1242002 - garaža v garažni hiši;klet;;12;12; garaža;;;;
404140;2682;BRDO;LJUBLJANA;673;77;;;;;;;3;0;;;;12;;;;2007;1242002 - garaža v garažni hiši;klet;;12;12; garaža;;;;
404140;2682;BRDO;LJUBLJANA;673;78;;;;;;;3;0;;;;12;;;;2007;1242002 - garaža v garažni hiši;klet;;12;12; garaža;;;;
404140;2682;BRDO;LJUBLJANA;673;87;;;;;;;3;0;;;;12;;;;2007;1242002 - garaža v garažni hiši;klet;;12;12; garaža;;;;
404140;2682;BRDO;LJUBLJANA;673;98;;;;;;;3;0;;;;12;;;;2007;1242002 - garaža v garažni hiši;klet;;12;12; garaža;;;;
404140;2682;BRDO;LJUBLJANA;673;61;;;;;;;3;0;;;;12;;;;2007;1242002 - garaža v garažni hiši;klet;;12;12; garaža;;;;
404141;2603;DEKANI;KOPER;432;1;;DEKANI;DEKANI;171;A;;2;1;;;;50;;;;2005;1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem;pritličje;3;238,3;110; bivalni prostor | garaža | klet | odprta terasa, balkon, loža | zaprta terasa, balkon, loža;50;;;
404142;2682;BRDO;LJUBLJANA;693;86;;;;;;;3;0;;;;12,5;;;;2008;1242002 - garaža v garažni hiši;klet;;12,5;12,5; garaža;12,5;;;
404142;2682;BRDO;LJUBLJANA;693;84;;;;;;;3;0;;;;12,5;;;;2008;1242002 - garaža v garažni hiši;klet;;12,5;12,5; garaža;12,5;;;
404142;2682;BRDO;LJUBLJANA;693;85;;;;;;;3;0;;;;12,5;;;;2008;1242002 - garaža v garažni hiši;klet;;12,5;12,5; garaža;12,5;;;
404143;1676;CERKNICA;CERKNICA;37;1;;CERKNICA;CESTA 4. MAJA;43; ;1;10;1;;;;40;;;;1800;1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem;pritličje;1;160;57,1; bivalni prostor;40;;;
404144;1075;OSTROŽNO;CELJE;2999;1;;;;;;;6;1;2;;;133,63;;;;2018;1220301 - Poslovni prostori;pritličje;;369,7;273,9; poslovni prostor | skupni komunikacijski prostor;133,63;;;
404145;166;LENDAVA;LENDAVA;1726;1;;LENDAVA;INDUSTRIJSKA ULICA;3;;;11;1;;;;982,7;;;;2013;1230401 - Prostori za storitvene dejavnosti;pritličje;;982,7;982,7; lokal, prodajalna;982,7;;;
404146;1738;DRAVLJE;LJUBLJANA;3140;4;;LJUBLJANA;CESTA LJUBLJANSKE BRIGADE;15;;;11;1;;;;503,1;;;;2004;1230401 - Prostori za storitvene dejavnosti;pritličje;;503,1;503,1; lokal, prodajalna;503,1;;;
404147;166;LENDAVA;LENDAVA;1726;1;;LENDAVA;INDUSTRIJSKA ULICA;3;;;11;1;;;;982,7;;;;2013;1230401 - Prostori za storitvene dejavnosti;pritličje;;982,7;982,7; lokal, prodajalna;982,7;;;
404148;2455;SEŽANA;SEŽANA;3201;1;;SEŽANA;CESTA NA LENIVEC;32;;;11;1;;;;1344,4;;;;1985;1251001 - Industrijski del stavbe;pritličje;;1344,4;1344,4; proizvodni prostor;1344,4;;;
404149;1727;POLJANSKO PREDMESTJE;LJUBLJANA;293;1;;;;;;;1;1;;;;20,45;;;;1920;1130001 - Bivalna enota v stavbi za posebne namene;pritličje;8;332,1;261,8; bivalni prostor | klet | parkirni prostor;;;;
404150;2632;SEČOVLJE;PIRAN;2283;1;;SEČOVLJE;SEČOVLJE;36;;1;2;1;;;;73,2;;;;1900;1121003 - Stanovanje v vmesni vrstni hiši z dvema stanovanjema;pritličje;3;73,2;73,2; bivalni prostor;;;;
404151;1283;ČRNC;BREŽICE;202;3;;BREŽICE;ULICA KOZJANSKIH BORCEV;18;;3;15;0;;;;100;0;;;1985;1230401 - Prostori za storitvene dejavnosti;pritličje;;223,3;223,3; lokal, prodajalna;;;;
404153;2606;SEMEDELA;KOPER;3803;15;;KOPER;KOZLOVIČEVA ULICA;19; ;15;2;1;;;;38,19;1;;;1987;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;1;38,2;30,9; bivalni prostor;;;;
404155;2100;KRANJ;KRANJ;842;15;47;KRANJ;ULICA 1. AVGUSTA;7;;15;2;0;;;;23,3;;;;1961;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;1;26,9;20,5; bivalni prostor | klet | odprta terasa, balkon, loža;20,78;;;
405468;1727;POLJANSKO PREDMESTJE;LJUBLJANA;608;35;;Ljubljana;Mesarska cesta;6;;;2;1;;;;35;;;;1882;1274020 - Stopnišče, hodnik;;;;;-;;;;
405469;1100;ZREČE;ZREČE;1048;24;24;Zreče;Cesta na Roglo;11;C;24;16;1;;;;26,46;;;;1984;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;1;12,4;12,4; bivalni prostor;;;;
405470;1736;BRINJE I;LJUBLJANA;1344;1;2.2.2.;LJUBLJANA;SLOVENČEVA ULICA;19;A;;5;0;3;;;32,86;;;;1998;1251001 - Industrijski del stavbe;pritličje;;10362;10362; proizvodni prostor;;;;
405471;1736;BRINJE I;LJUBLJANA;1344;1;2.4.1, 2.4.2;LJUBLJANA;SLOVENČEVA ULICA;19;A;;5;1;3;;;76,35;;;;1998;1251001 - Industrijski del stavbe;pritličje;;10362;10362; proizvodni prostor;76,35;;;
405472;2636;BEŽIGRAD;LJUBLJANA;3565;5;3.0;3.1;3.2:3.3;LJUBLJANA;DUNAJSKA CESTA;5;;1;5;0;3;;;83,26;1;;;1982;1220301 - Poslovni prostori;;;;;-;;;;
405473;430;CIRKOVCE;KIDRIČEVO;159;1;SKLADIŠČNI PROSTOR;;;;;;13;0;;;;80;;;;1997;1271401 - Drug kmetijski del stavbe;pritličje;;198;198; kmetijski prostor;80;;;
405474;1738;DRAVLJE;LJUBLJANA;1323;154;;LJUBLJANA;BRILEJEVA ULICA;2;;;14;0;;;;16,62;0;;;1983;13 - Skupna raba;;;3895,2;0; skupni komunikacijski prostor;;;;
405475;2016;BLEKOVA VAS;LOGATEC;1360;33;2016-1360-33;LOGATEC;PAVŠIČEVA ULICA;42;A;33;2;0;;;;41;;;;2009;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;pritličje;1;41;41; bivalni prostor;41;;;
405476;2100;KRANJ;KRANJ;1832;7;PRAVNA SLUŽBA;KRANJ;SLOVENSKI TRG;3;;7;5;1;2;;;16;0;;;1958;1220301 - Poslovni prostori;klet;;81;81; poslovni prostor;;;;
405479;2605;KOPER;KOPER;574;2;574/2;KOPER;PRISTANIŠKA ULICA;31; ;2;5;1;3;;;15;;;;1989;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;2;56,1;49,6; bivalni prostor | odprta terasa, balkon, loža;;;;
405480;2302;KROMBERK;NOVA GORICA;1418;1;;KROMBERK;INDUSTRIJSKA CESTA;7;A;1;11;1;;;;1658,6;;;;2008;1252002 - Skladišča;pritličje;;1658,6;1658,6; proizvodni prostor;1658,6;;;
405480;2302;KROMBERK;NOVA GORICA;1418;2;;KROMBERK;INDUSTRIJSKA CESTA;7;A;2;5;1;3;;;282,3;;;;2008;1220301 - Poslovni prostori;nadstropje;;282,3;282,3; poslovni prostor;282,3;;;
405481;1696;RUDNIK;LJUBLJANA;2653;216;;LJUBLJANA;UKMARJEVA ULICA;2;;216;5;1;3;;;242,31;;;;2007;1220301 - Poslovni prostori;pritličje;;242,3;242,3; poslovni prostor;;;;
405482;1723;VIČ;LJUBLJANA;3807;1;IV_5+6+15;;;;;1;14;0;;;;163,94;;;;1980;1251001 - Industrijski del stavbe;pritličje;;2017,5;2017,5; proizvodni prostor | proizvodni prostor | proizvodni prostor;;;;
405482;1723;VIČ;LJUBLJANA;3807;1;IV_6a+14;;;;;1;14;0;;;;36,73;;;;1980;1251001 - Industrijski del stavbe;pritličje;;2017,5;2017,5; proizvodni prostor | proizvodni prostor | proizvodni prostor;;;;
405482;1723;VIČ;LJUBLJANA;3807;1;IV_13;;;;;1;14;0;;;;5,13;;;;1980;1251001 - Industrijski del stavbe;pritličje;;2017,5;2017,5; proizvodni prostor | proizvodni prostor | proizvodni prostor;5,13;;;
405483;1723;VIČ;LJUBLJANA;3637;1;1N-21+22;LJUBLJANA;CESTA DVEH CESARJEV;393;;;5;0;3;;;41,85;0;;;1982;1220301 - Poslovni prostori;pritličje;;752,4;472,4; poslovni prostor | poslovni prostor;;;;
405483;1723;VIČ;LJUBLJANA;3637;1;1N-11;LJUBLJANA;CESTA DVEH CESARJEV;393;;;5;0;3;;;22,08;0;;;1982;1220301 - Poslovni prostori;pritličje;;752,4;472,4; poslovni prostor | poslovni prostor;;;;
405485;1723;VIČ;LJUBLJANA;3637;1;1P/1, 3;Ljubljana;Cesta dveh cesarjev;393;;;5;0;2;;;40,91;0;;;1982;1220301 - Poslovni prostori;pritličje;;752,4;472,4; poslovni prostor;;;;
405486;1723;VIČ;LJUBLJANA;3637;1;1P_3;LJUBLJANA;CESTA DVEH CESARJEV;393;;;5;0;2;;;17,47;0;;;1982;1220301 - Poslovni prostori;pritličje;;752,4;472,4; poslovni prostor;;;;
405486;1723;VIČ;LJUBLJANA;4383;1;V/13, 14, 15a;;;;;;14;0;;;;101,24;0;;;1959;1252002 - Skladišča;pritličje;;513;513; proizvodni prostor;;;;
405486;1723;VIČ;LJUBLJANA;4387;1;7P/11;;;;;;14;0;;;;46;0;;;1980;1252002 - Skladišča;pritličje;;702,9;702,9; proizvodni prostor;;;;
405487;1723;VIČ;LJUBLJANA;3637;1;1N/24;Ljubljana;Cesta dveh cesarjev;393;;;5;0;3;;;21,51;0;;;1982;1220301 - Poslovni prostori;pritličje;;752,4;472,4; poslovni prostor;;;;
405487;1723;VIČ;LJUBLJANA;3807;1;4P/3, 8;;;;;1;14;0;;;;372,82;0;;;1980;1251001 - Industrijski del stavbe;pritličje;;2017,5;2017,5; proizvodni prostor;;;;
405488;1961;TRZIN;TRZIN;1383;1;;Trzin;Gmajna;16;;;5;0;3;;;63;;;;1995;1220301 - Poslovni prostori;nadstropje;;306,5;276,5; poslovni prostor;;;;
405489;1961;TRZIN;TRZIN;1383;3;;TRZIN;GMAJNA;16;;3;11;0;;;;244;;;;1995;1251001 - Industrijski del stavbe;klet;;306,5;306,5; proizvodni prostor;;;;
405490;1075;OSTROŽNO;CELJE;2999;3;;;;;;;5;1;2;;;109,14;;;;2018;1220301 - Poslovni prostori;nadstropje;;417,9;345,5; poslovni prostor | skupni komunikacijski prostor;109,14;;;
405491;1321;LESKOVEC;KRŠKO;1859;2;P19;Leskovec pri Krškem;Ulica mladinskih del. brigad;2;;2;9;1;2;1;0;100;1;;;2006;1211202 - Restavracija, gostilna;pritličje;;946,2;785,2; lokal, prodajalna;;;;
405493;659;TABOR;MARIBOR;440;8;;Maribor;Ulica Moše Pijada;12;;7;2;1;;;;60;;;;1959;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;4;80,2;74; bivalni prostor | klet | odprta terasa, balkon, loža;60;;;
405494;1298;TRNJE;BREŽICE;153;34;;BREŽICE;PREŽIHOVA ULICA;12;;34;2;1;;;;63,1;1;;;1982;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;2;63,1;59,2; bivalni prostor | klet | odprta terasa, balkon, loža;;;;
405495;657;MARIBOR-GRAD;MARIBOR;1288;3;;MARIBOR;MELJSKA CESTA;1;;3;2;1;;;;72,1;1;;;1934;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;2;79,3;72,1; bivalni prostor | klet;;;;
405496;1738;DRAVLJE;LJUBLJANA;1394;329;838;LJUBLJANA;CELOVŠKA CESTA;264;;329;2;1;;;;19,2;;;;1983;1211101 - Hotel, motel;nadstropje;1;19,2;19,2; bivalni prostor;19,2;;;
405497;2401;VIPAVA;VIPAVA;588;1;14120;;;;;;13;0;;;;315,6;;;;1960;1271202 - Hlev;pritličje;;315,6;315,6; kmetijski prostor;315,6;;;
405498;1738;DRAVLJE;LJUBLJANA;1394;127;326;LJUBLJANA;CELOVŠKA CESTA;264;;127;2;1;;;;17;;;;1983;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;1;17;17; bivalni prostor;17;;;
405499;1730;MOSTE;LJUBLJANA;15;6;;LJUBLJANA;AMERIŠKA ULICA;3;;6;5;0;3;;;33,25;;;;1969;1220301 - Poslovni prostori;;;461,7;446,6; poslovni prostor;;;;
405500;1738;DRAVLJE;LJUBLJANA;1394;313;822;LJUBLJANA;CELOVŠKA CESTA;264;;313;2;1;;;;19,2;;;;1983;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;1;19,2;19,2; bivalni prostor;19,2;;;
405501;2501;PETELINJE;PIVKA;547;1;;Pivka;Snežniška cesta;2;;;8;0;2;1;1;185;1;;;1980;1230104 - Prodajalna;;;;;-;;;;
405501;2501;PETELINJE;PIVKA;547;1;;PIVKA;SNEŽNIŠKA CESTA;2;;;11;0;;;;48;0;;;1980;1230104 - Prodajalna;;;;;-;;;;
405502;1730;MOSTE;LJUBLJANA;4075;309;;LJUBLJANA;ŠMARTINSKA CESTA;140;;13;5;0;3;;;475;;;;2000;1220301 - Poslovni prostori;nadstropje;;861;861; poslovni prostor;;;;
405503;996;ŽALEC;ŽALEC;970;15;;ŽALEC;ULICA FLORJANA POHLINA;1;;15;2;1;;;;44,63;;;;1963;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;2;44,6;39; bivalni prostor | klet;44,63;;;
405504;1730;MOSTE;LJUBLJANA;4075;309;;LJUBLJANA;ŠMARTINSKA CESTA;140;;13;5;0;3;;;330,8;;;;2000;1220301 - Poslovni prostori;nadstropje;;861;861; poslovni prostor;;;;
405505;1077;CELJE;CELJE;642;9;;CELJE;OBLAKOVA ULICA;26;;9;2;1;;;;32,51;;;;1961;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;drugo;2;33,9;30; bivalni prostor | klet | odprta terasa, balkon, loža;32,51;;;
405506;1730;MOSTE;LJUBLJANA;4075;290;;LJUBLJANA;ŠMARTINSKA CESTA;140;;1;5;0;3;;;159,71;;;;2000;1220301 - Poslovni prostori;pritličje;;330,3;330,3; poslovni prostor;;;;
405507;1723;VIČ;LJUBLJANA;4383;1;5P/6-7;;;;;;14;0;;;;97,1;0;;;1959;1252002 - Skladišča;pritličje;;513;513; proizvodni prostor;;;;
405507;1723;VIČ;LJUBLJANA;3637;1;1P/9;LJUBLJANA;CESTA DVEH CESARJEV;393;;;5;0;2;;;17,36;0;;;1982;1220301 - Poslovni prostori;pritličje;;752,4;472,4; poslovni prostor;;;;
405508;92;MORAVCI;;1195;1;;;;;;;8;1;1;;;22;;;;2006;1211101 - Hotel, motel;pritličje;0;14197,4;10437,2; bivalni prostor | odprta terasa, balkon, loža | parkirni prostor | tehnični prostor;22;;;
405509;1731;UDMAT;LJUBLJANA;1865;1;;LJUBLJANA;POVŠETOVA ULICA;61;;1;16;1;;;;30;;;;1961;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;pritličje;3;64,5;61,9; bivalni prostor | klet;30;;;
405510;1723;VIČ;LJUBLJANA;4383;1;VI/21-23;;;;;;14;0;;;;107,97;0;;;1959;1252002 - Skladišča;pritličje;;513;513; proizvodni prostor;;;;
405511;1026;LAŠKO;LAŠKO;386;1;;LAŠKO;MESTNA ULICA;11; ;1;14;0;;;;20,8;;;;1570;1110002 - Stanovanje, ki se nahaja v krajni vrstni hiši;nadstropje;3;136,2;93,6; bivalni prostor | garaža | klet;20,8;;;
405512;2117;ZGORNJI BRNIK;CERKLJE NA GORENJSKEM;877;1;;ZGORNJI BRNIK;ZGORNJI BRNIK;300;;;11;1;;;;35406;;;;2018;1252002 - Skladišča;;;35406;35406; proizvodni prostor;;;;
405513;964;VELENJE;VELENJE;1508;15;;VELENJE;CESTA SIMONA BLATNIKA;1;;15;2;0;;;;62,24;;;;1963;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;pritličje;2;61;61; bivalni prostor;62,24;;;
405514;1723;VIČ;LJUBLJANA;3751;1;3P_1a;;;;;;14;0;;;;304;0;;;1959;1251001 - Industrijski del stavbe;pritličje;;1272;1272; proizvodni prostor;;;;
405515;1723;VIČ;LJUBLJANA;4387;1;7P/5 nadstrešek;;;;;;14;0;;;;40;0;;;1980;1252002 - Skladišča;pritličje;;702,9;702,9; proizvodni prostor;;;;
405516;1723;VIČ;LJUBLJANA;3751;1;3P_6;;;;;;14;0;;;;31,57;;;;1959;1251001 - Industrijski del stavbe;pritličje;;1272;1272; proizvodni prostor | proizvodni prostor | proizvodni prostor;31,57;;;
405516;1723;VIČ;LJUBLJANA;3751;1;3P_7;;;;;;14;0;;;;14,76;;;;1959;1251001 - Industrijski del stavbe;pritličje;;1272;1272; proizvodni prostor | proizvodni prostor | proizvodni prostor;14,76;;;
405516;1723;VIČ;LJUBLJANA;3751;1;3P_8;;;;;;5;0;2;;;10,67;;;;1959;1251001 - Industrijski del stavbe;pritličje;;1272;1272; proizvodni prostor | proizvodni prostor | proizvodni prostor;10,67;;;
405517;1723;VIČ;LJUBLJANA;4383;1;6P/7-10;;;;;;14;0;;;;122,53;0;;;1959;1252002 - Skladišča;pritličje;;513;513; proizvodni prostor;;;;
405518;1026;LAŠKO;LAŠKO;138;10;10;LAŠKO;RIMSKA CESTA;6;A;10;2;0;;;;36,5;;;;1965;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;1;36,5;31,3; bivalni prostor | klet | odprta terasa, balkon, loža;33,69;;;
405519;1723;VIČ;LJUBLJANA;3637;1;1N_1;LJUBLJANA;CESTA DVEH CESARJEV;393;;;5;0;3;;;23,03;;;;1982;1220301 - Poslovni prostori;pritličje;;752,4;472,4; poslovni prostor;23,03;;;
